response_id,sentiment_score,word_count,Ppron,Inhib,Space,Filler,Ipron,Time,Humans,SheHe,Percept,Verbs,Quant,Body,Relativ,Nonflu,AuxVb,Cause,Sexual,Relig,Bio,Tentat,Incl,Leisure,Prep,Health,I,Hear,They,Posemo,Affect,Excl,Discrep,Present,CogMech,Death,Work,We,Ingest,Motion,Negate,Achiev,Swear,Social,Friends,Family,Pronoun,Funct,Feel,Money,Insight,Assent,Sad,Past,See,Future,Adverbs,Numbers,Certain,Anger,Home,Conj,Anx,Negemo,You,Article
45,0.7092979369384579,4,29.0,0.0,41.0,0.0,22.0,21.0,2.0,0.0,8.0,52.0,12.0,1.0,73.0,5.0,35.0,20.0,0.0,0.0,3.0,10.0,22.0,7.0,79.0,2.0,7.0,2.0,13.0,20.0,21.0,9.0,6.0,23.0,83.0,0.0,35.0,9.0,0.0,12.0,2.0,18.0,0.0,51.0,0.0,0.0,51.0,265.0,3.0,7.0,15.0,1.0,0.0,19.0,5.0,5.0,25.0,5.0,4.0,0.0,1.0,23.0,0.0,1.0,0.0,46.0
46,0.5012436771205444,5,7.25,0.0,10.5,0.0,5.5,5.25,0.5,0.0,2.0,13.0,3.0,0.25,18.5,1.25,8.75,5.0,0.0,0.0,0.75,2.5,5.5,1.75,20.25,0.5,1.75,0.5,3.25,5.0,5.25,2.25,1.5,5.75,20.75,0.0,8.75,2.25,0.0,3.0,0.5,4.5,0.0,12.75,0.0,0.0,12.75,67.25,0.75,1.75,3.75,0.25,0.0,4.75,1.25,1.25,6.25,1.5,1.0,0.0,0.25,5.75,0.0,0.25,0.0,11.75
47,-2.5729800606705444,7,5.8,0.0,8.4,0.0,4.6,4.4,0.4,0.0,1.6,10.6,2.4,0.2,15.0,1.0,7.2,4.0,0.0,0.0,0.6,2.0,4.4,1.4,16.2,0.4,1.4,0.4,2.6,4.0,4.2,1.8,1.2,4.6,16.8,0.0,7.0,1.8,0.0,2.4,0.4,3.6,0.0,10.2,0.0,0.0,10.4,54.4,0.6,1.4,3.0,0.2,0.0,4.0,1.0,1.0,5.0,1.2,0.8,0.0,0.2,4.6,0.0,0.2,0.0,9.6
48,2.091466055481764,5,9.666666666666666,0.0,14.333333333333334,0.0,7.666666666666667,7.333333333333333,0.6666666666666666,0.0,3.0,17.666666666666668,4.0,0.6666666666666666,25.666666666666668,1.6666666666666667,12.0,6.666666666666667,0.0,0.0,1.3333333333333333,3.3333333333333335,7.333333333333333,2.3333333333333335,27.333333333333332,0.6666666666666666,2.3333333333333335,0.6666666666666666,4.333333333333333,6.666666666666667,7.0,3.0,2.0,7.666666666666667,28.0,0.0,11.666666666666666,3.0,0.0,4.333333333333333,0.6666666666666666,6.0,0.0,17.0,0.0,0.0,17.333333333333332,91.0,1.3333333333333333,2.3333333333333335,5.0,0.3333333333333333,0.0,6.666666666666667,1.6666666666666667,1.6666666666666667,8.333333333333334,2.0,1.3333333333333333,0.0,0.3333333333333333,7.666666666666667,0.0,0.3333333333333333,0.0,16.0
49,0.8391945621879253,21,1.9333333333333333,0.0,3.0,0.0,1.6,1.4666666666666666,0.13333333333333333,0.0,0.6,3.8,0.9333333333333333,0.13333333333333333,5.266666666666667,0.3333333333333333,2.533333333333333,1.3333333333333333,0.0,0.0,0.26666666666666666,0.7333333333333333,1.4666666666666666,0.4666666666666667,5.733333333333333,0.13333333333333333,0.4666666666666667,0.13333333333333333,0.8666666666666667,1.3333333333333333,1.4,0.6,0.4,1.6666666666666667,5.733333333333333,0.0,2.4,0.6,0.0,0.8666666666666667,0.13333333333333333,1.2,0.0,3.4,0.0,0.0,3.533333333333333,18.866666666666667,0.26666666666666666,0.6,1.0,0.06666666666666667,0.0,1.4,0.3333333333333333,0.4,1.6666666666666667,0.4,0.26666666666666666,0.0,0.06666666666666667,1.5333333333333334,0.0,0.06666666666666667,0.0,3.2666666666666666
50,3.083852322657971,19,1.8125,0.0,2.9375,0.0,1.5625,1.375,0.125,0.0,0.5625,3.6875,0.875,0.125,5.0625,0.3125,2.5,1.25,0.0,0.0,0.3125,0.75,1.4375,0.4375,5.5625,0.125,0.4375,0.125,0.8125,1.3125,1.375,0.5625,0.375,1.5625,5.5625,0.0,2.3125,0.5625,0.0625,0.8125,0.125,1.1875,0.0,3.25,0.0,0.0,3.375,18.375,0.25,0.5625,0.9375,0.0625,0.0,1.375,0.3125,0.4375,1.5625,0.375,0.25,0.0,0.0625,1.4375,0.0,0.0625,0.0,3.375
51,5.359224529441529,24,1.45,0.0,2.45,0.0,1.3,1.2,0.1,0.0,0.45,3.25,0.75,0.1,4.3,0.25,2.15,1.1,0.0,0.0,0.25,0.7,1.25,0.35,4.55,0.1,0.35,0.1,0.65,1.1,1.15,0.45,0.3,1.3,4.75,0.0,1.9,0.45,0.05,0.7,0.1,0.95,0.0,2.7,0.0,0.0,2.75,15.15,0.2,0.45,0.8,0.05,0.0,1.25,0.25,0.4,1.25,0.3,0.2,0.0,0.1,1.2,0.0,0.05,0.0,2.75
52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,3.7141702547902415,2,29.0,0.0,49.0,0.0,26.0,24.0,2.0,0.0,9.0,65.0,15.0,2.0,86.0,5.0,43.0,22.0,0.0,0.0,5.0,14.0,25.0,8.0,91.0,2.0,7.0,2.0,13.0,22.0,23.0,9.0,6.0,26.0,95.0,0.0,38.0,9.0,1.0,14.0,2.0,20.0,0.0,55.0,0.0,0.0,55.0,303.0,4.0,9.0,16.0,1.0,0.0,25.0,5.0,8.0,25.0,6.0,4.0,0.0,2.0,24.0,0.0,1.0,0.0,55.0
54,1.6845749355939448,10,4.142857142857143,0.0,7.0,0.0,4.0,3.4285714285714284,0.2857142857142857,0.0,1.2857142857142858,9.571428571428571,2.142857142857143,0.2857142857142857,12.285714285714286,0.7142857142857143,6.428571428571429,3.142857142857143,0.0,0.0,0.7142857142857143,2.0,3.857142857142857,1.1428571428571428,13.142857142857142,0.2857142857142857,1.0,0.2857142857142857,1.8571428571428572,3.142857142857143,3.2857142857142856,1.2857142857142858,0.8571428571428571,4.0,14.0,0.0,5.428571428571429,1.2857142857142858,0.14285714285714285,2.0,0.2857142857142857,2.857142857142857,0.0,7.857142857142857,0.0,0.0,8.142857142857142,44.142857142857146,0.5714285714285714,1.2857142857142858,2.4285714285714284,0.14285714285714285,0.0,3.5714285714285716,0.7142857142857143,1.1428571428571428,3.5714285714285716,0.8571428571428571,0.5714285714285714,0.0,0.2857142857142857,3.5714285714285716,0.0,0.14285714285714285,0.0,7.857142857142857
55,0.09129031016324377,6,9.666666666666666,0.0,16.666666666666668,0.0,9.333333333333334,8.0,0.6666666666666666,0.0,3.0,22.333333333333332,5.0,0.6666666666666666,29.0,1.6666666666666667,15.0,7.333333333333333,0.0,0.0,1.6666666666666667,4.666666666666667,9.0,2.6666666666666665,31.333333333333332,0.6666666666666666,2.3333333333333335,0.6666666666666666,4.333333333333333,7.333333333333333,7.666666666666667,3.0,2.0,9.333333333333334,32.666666666666664,0.0,13.0,3.0,0.3333333333333333,4.666666666666667,0.6666666666666666,7.0,0.0,18.333333333333332,0.0,0.0,19.0,103.66666666666667,1.3333333333333333,3.0,5.666666666666667,0.3333333333333333,0.0,8.333333333333334,1.6666666666666667,2.6666666666666665,8.333333333333334,2.0,1.3333333333333333,0.0,0.6666666666666666,8.333333333333334,0.0,0.3333333333333333,0.0,18.333333333333332
56,4.359388237151055,2,14.5,0.0,25.0,0.0,14.0,12.0,1.0,0.0,4.5,33.5,7.5,1.0,43.5,2.5,22.5,11.0,0.0,0.0,2.5,7.0,13.5,4.0,47.0,1.0,3.5,1.0,6.5,12.0,12.5,4.5,3.0,14.0,49.0,0.0,20.0,4.5,0.5,7.0,1.0,11.5,0.0,27.5,0.0,0.0,28.5,155.5,2.0,4.5,8.5,0.5,0.0,12.5,2.5,4.0,12.5,3.0,2.0,0.0,1.0,12.5,0.0,0.5,0.0,27.5
57,3.798421724958086,17,2.5833333333333335,0.0,4.25,0.0,2.3333333333333335,2.0833333333333335,0.16666666666666666,0.0,0.75,5.833333333333333,1.25,0.16666666666666666,7.416666666666667,0.4166666666666667,4.0,1.9166666666666667,0.0,0.0,0.4166666666666667,1.1666666666666667,2.3333333333333335,0.6666666666666666,8.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,1.1666666666666667,2.0833333333333335,2.1666666666666665,0.75,0.5,2.5,8.333333333333334,0.0,3.3333333333333335,0.75,0.08333333333333333,1.1666666666666667,0.16666666666666666,1.9166666666666667,0.0,4.666666666666667,0.0,0.0,4.916666666666667,26.75,0.3333333333333333,0.75,1.4166666666666667,0.08333333333333333,0.0,2.1666666666666665,0.4166666666666667,0.6666666666666666,2.1666666666666665,0.5,0.3333333333333333,0.0,0.16666666666666666,2.1666666666666665,0.0,0.08333333333333333,0.0,4.666666666666667
58,3.3472109809639523,16,2.2142857142857144,0.0,3.857142857142857,0.0,2.0714285714285716,1.7857142857142858,0.14285714285714285,0.0,0.6428571428571429,5.214285714285714,1.0714285714285714,0.14285714285714285,6.642857142857143,0.35714285714285715,3.5714285714285716,1.6428571428571428,0.0,0.0,0.35714285714285715,1.0714285714285714,2.0714285714285716,0.5714285714285714,6.928571428571429,0.14285714285714285,0.5714285714285714,0.14285714285714285,1.0,1.7857142857142858,1.8571428571428572,0.6428571428571429,0.42857142857142855,2.2142857142857144,7.285714285714286,0.0,2.9285714285714284,0.6428571428571429,0.07142857142857142,1.0714285714285714,0.14285714285714285,1.6428571428571428,0.0,4.0,0.0,0.0,4.285714285714286,23.571428571428573,0.2857142857142857,0.6428571428571429,1.2142857142857142,0.07142857142857142,0.0,1.9285714285714286,0.35714285714285715,0.6428571428571429,2.0,0.42857142857142855,0.2857142857142857,0.0,0.14285714285714285,1.9285714285714286,0.0,0.07142857142857142,0.0,4.142857142857143
59,2.2560537199706676,10,8.5,0.0,13.5,0.0,7.25,6.25,0.5,0.0,2.25,18.25,3.75,0.5,23.25,1.25,12.5,5.75,0.0,0.0,1.25,3.75,7.25,2.0,24.5,0.5,2.0,0.5,3.75,6.25,6.5,2.25,1.5,7.75,25.5,0.0,10.25,2.75,0.25,3.75,0.5,5.75,0.0,14.75,0.0,0.0,15.75,83.5,1.0,2.25,4.25,0.25,0.0,6.75,1.25,2.25,7.0,1.5,1.0,0.0,0.5,6.75,0.0,0.25,0.0,14.5
60,1.458085876280008,15,3.5,0.0,5.4,0.0,2.9,2.6,0.2,0.0,0.9,7.5,1.5,0.2,9.4,0.5,5.1,2.3,0.0,0.0,0.5,1.5,3.1,0.8,10.0,0.2,0.8,0.2,1.5,2.5,2.6,1.0,0.6,3.2,10.6,0.0,4.3,1.2,0.1,1.5,0.3,2.4,0.0,6.1,0.0,0.0,6.4,34.0,0.4,0.9,1.8,0.1,0.0,2.8,0.5,0.9,2.9,0.6,0.4,0.0,0.2,2.7,0.0,0.1,0.0,5.8
61,3.1374200050518644,6,8.75,0.0,13.5,0.0,7.25,6.75,0.5,0.0,2.25,19.0,3.75,0.5,23.75,1.25,13.0,5.75,0.0,0.0,1.25,3.75,7.75,2.0,25.25,0.5,2.0,0.5,3.75,6.25,6.5,2.5,1.5,8.25,26.75,0.0,10.75,3.0,0.25,3.75,0.75,6.0,0.0,15.25,0.0,0.0,16.0,85.5,1.0,2.25,4.75,0.25,0.0,7.0,1.25,2.25,7.25,1.5,1.0,0.0,0.5,6.75,0.0,0.25,0.0,14.5
62,1.110475747806181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2.3499644335449554,23,2.0555555555555554,0.0,3.0555555555555554,0.0,1.6111111111111112,1.5,0.1111111111111111,0.0,0.5555555555555556,4.444444444444445,0.8333333333333334,0.1111111111111111,5.333333333333333,0.2777777777777778,3.0555555555555554,1.4444444444444444,0.0,0.0,0.2777777777777778,0.8333333333333334,1.8888888888888888,0.4444444444444444,5.777777777777778,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.8888888888888888,1.3888888888888888,1.4444444444444444,0.5555555555555556,0.3333333333333333,1.8888888888888888,6.333333333333333,0.0,2.5,0.7222222222222222,0.05555555555555555,0.8333333333333334,0.16666666666666666,1.3888888888888888,0.0,3.5555555555555554,0.0,0.0,3.6666666666666665,19.72222222222222,0.2222222222222222,0.5,1.0555555555555556,0.05555555555555555,0.0,1.6666666666666667,0.3333333333333333,0.5,1.7222222222222223,0.3333333333333333,0.2222222222222222,0.0,0.1111111111111111,1.6666666666666667,0.0,0.05555555555555555,0.0,3.3333333333333335
64,1.6635197326868771,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
